,review_text,is_spoiler
743,"Тимара и Чертой идут на все, чтоб получить ребенка. Им не важны чувства второй половины, у каждого своя правда. Один верит в силу денег, вторая по праву матери. Отказаться от привычного поведения сложно, открыть свои тайны и чаяния больно. Смена жизненных ориентиров не может произойти мгновенно и без потрясений. Герои идут непростым путём личного роста, совершая ошибки и платя за них.
Увлекательная книга о приключениях в магическом мире.",0
744,"Манга очень необычная. Это реальная история (возможно реальна ровно на столько автор смогла себя раскрыть) о девушке в поисках себя. Она живёт с родителями, мучается от того что не достаточно хороша, что ей вообще нет смысла жить. Она словно в вечной депрессии (хотя у неё насколько я поняла другие психологический проблемы). И эта девушка чтоб хоть немного выйти из своего состояния решает попробовать секс с девушкой. Почему так а не иначе - в книге раскроется. Но это история не про лесбийский секс, не про то как он открыл ей глаза и помог справится с проблемами. Наоборот, и она, и мы увидим насколько у неё сложно с коммуникацией.
Манга увлекательная, много сносок с интересными фактами о Японии. Мне понравилась история героини/автора, заставляет задуматься о своей жизни,  о своей высшей коммуникации.",0
745,"Нормально, но положительные персонажи прямо слишком хорошие, а отрицательные - карикатурно плохие. Уроды, дегенераты, социопаты. Обильно присутствует характерная для книг Михалковой излишняя сентиментальность, чего я не люблю, ибо это игра на эмоциях читателя. Поступки героев часто вызывали недоумение. Есть и противоречия - например, в одной главе учителя называют Дашу очень умной, чуть ли не гением, а в другой сама Даша признаётся, что у неё не ""ума палата"".",0
746,,0
747,"Потрясающая антология! Взялась её  читать из-за рассказов Кабира и Бобылёвой, в итоге же открыла для себя ещё уйму замечательных авторов.Выделить лучший рассказ/повесть здесь очень сложно: у всех неординарные сюжеты, накалённый нерв, удерживающий читателя в напряжении на протяжении всего повествования и совершенно небанальные развязки историй. И ужас - способность заставить читателя испытать хтонический ужас - главная отличительная черта жанра хоррор.На самом деле, истории эти далеко не только и не столько мистические, сколько философские и житейски мудрые. И по сути своей выражают общую мысль: за всё в жизни приходится платить. Рано или поздно, так или иначе. Поэтому нужно быть очень аккуратными в своих словах, мыслях и поступках.",0
748,"Всё же оставлю без оценки, пьесы совсем не моё, и, казалось бы, в стихах должно быть ещё легче читать, но я постоянно сбивалась, так что указывалось кто куда зашёл/вышел, находится в комнате. И при том, что я не очень-то люблю подробные описания, совсем без них мне вот тоже не понравилось, потому что мы видим лишь поступки героев. Да, конечно, по ним тоже можно судить каков человек, но всё же это не то, когда о нём ещё что-то написано.
А герои мне не очень-то понравились, и, невольно, вспомнился Хаус с его ""все лгут"", и вот и правда все) И если кто-то только себе, то большинство всем без разбора, зависит от того, какая позиция будет наиболее выгодная в этот момент.
Диана молодая вдова, и выйти замуж она может только за равного себе по положению, чтобы не потерять то, что имеет. И даже имеется два ухажёра, не то, чтобы блестящие, но и время у неё есть. И тут появляется ОН, точнее он уже давненько был, да всего лишь секретарь, но влюблённый в другую. И как это он может быть влюблён в другую, когда есть я? Правильно, никак, так что Марсела должна быть забыта и никакой свадьбы. И что же Теодоро? Да он с лёгкостью забывает о Марселе и играет (да простит он меня, если это не так) в любовь к Диане. Вот она, как мне кажется, и правда его потом искренне полюбила, только бы не разочаровалась со временем... Ведь, волею судьбы, очередной лжи и всеобщего желания, чтобы Теодоро оказался не тем, кто он есть, он и правда становится совсем не секретарём. И тут бы порадоваться за героев, но я радовалась лишь за себя, что дочитала)))) Как сказала выше, героям я не очень-то поверила, и не оказались бы они потом там все несчастными. Но этого мы не узнаем, а как оптимист, всё же буду надеяться))))
А вот Марселу мне всё же жаль, она, имхо, здесь самая пострадавшая сторона, может, конечно, я какую её игру и выгоду просмотрела, но тут виновата сложная для меня стихотворная форма)))))
Были в пьесе ещё герои, второстепенные и не очень, но о них можно сказать ещё меньше, они просто были нужны, чтобы создавать минимальную атмосферу и заполненность.",0
749,"Эта книга Михалковой меня просто заворожила своей уютной атмосферностью, даже не хотелось, чтобы она заканчивалась. Хотя обычно я нахожу её книги излишне сентиментальными, с ""пробиванием на слезу"". Среда художников, их взаимоотношения, мелкие склоки, разница в их характерах и мировосприятии - всё это было очень интересно. Еще мне очень понравилась девушка Анаит - она просто огонь! Было очень смешно читать про отношения Анаит с её парнем Аликом. Так что в этой книге ещё есть и хорошая доля юмора.",0
750,"Какая бывает любовь? И на что способны люди ради нее. Особенно, когда это прекрасное чувство искажается и превращается в такую одержимость, что граница между добром и злом стирается, а глаза затмевают несбыточные мечты.
Эта история зацепила меня до самых тонких струн моей души. Я в полном восторге и раздрае от нее. Все эмоции, который я испытала, не передать словами. Их можно только прочувствовать, прочитав эту завораживающую и глубокую книгу.
Это уже не первое знакомство с творчеством Анюты Соколовой. Но тут автор меня сразила наповал. Она удивила так, как я даже не подозревала. Если предыдущие истории, прочитанные мной, были легкие и воздушные, каждая со своей интригой и загадкой, безумно интересные и детективные, то эта для меня - вверх блаженства. Я люблю книги, после которых хочется долго думать о сущности бытия и разбирать вопросы, на которые никто и никогда не сможет дать точный ответ. Так и тут. История полна философских высказываний и мыслей. Я даже записывала цитаты, и с удовольствием буду перечитывать их в дальнейшем. Вся книга пронизана разными чувствами. От отчаяния и горя до спокойствия и умиротворения. Так прекрасно видеть, что даже на выжженной пустыне жизнь снова берет свое. История одновременно пропитана нотками тоски и грусти, но при этом чувствуется возрождение и любовь к жизни. Что бы ни случилось, жизнь будет продолжаться. Как в песне Цоя: «красная красная кровь, через час уже просто земля, через два на ней цветы и трава, через три она снова жива». Так и тут даже после ужасов войны жизнь продолжается. Так как люди все равно хотят жить. И я уверена, у них это получится! Несмотря на горе, которое испытал каждый.
Также прекрасно написано, что зло может скрываться за красивой и ухоженной оберткой, за простым разговором двух человек, за совершенно добродушными на первый взгляд людьми. Так что никто и никогда не подумает, что эти же люди могут помогать нехорошим делам. Зло может быть в каждом человеке, даже самом близком и родном, даже в нас самих.
Анюта умеет так реалистично описать местность, что картинка сразу складывается в голове. И я как будто и правда побывала в разных странах, указанных на карте. Прочувствовала их особенности и ментальность, а также прониклась каждым героем.
Юная Льен или госпожа Эррионари. Кто же она. При первом знакомстве девушка сразу притягивает к себе внимание и оставляет множество вопросов, на которые хочется найти ответы. Ее судьба сложна и терниста. Она разделяет себя на до и после великого чувства любви. Но при этом отдают всю себя без остатка службе своему государству. Так кто же она? Великий вершитель судеб или просто уставший человек. Про Льен можно сказать многое, но то, что она сделает все ради спокойной жизнь обычных людей, даже не нужно доказывать. Эта женщина бежит от личного счастья, в пользу других. А правильно это или нет, сугубо личный вопрос.
Как же тяжело запретить себе чувствовать любовь из-за страха потерять самых близких и дорогих людей. И тут поднимается очень философский вопрос. Что же лучше: кратковременное, но все-таки счастье, или долгое, но одиночество. Или же нужно просто подождать, и настоящая любовь все же нечаянно нагрянет.
Все мы разные. Для кого-то нужна яркая и обжигающая страсть, а для кого-то спокойная и тихая гавань. И каждый хочет найти человека, с кем может разделить это чувство. Но не всегда получается.
В самом начале звучат строки Умберто Эко про великую любовь. И многое может быть понятно, а многое нет. Для всех нас она разная. И часто любовь лишь оправдание других желаний. Для меня все-таки любовь - это способность отпустить и быть счастливым за вторую половину, если вы не можете быть вместе. Но не для всех. И каждый поступок, каждое действие, которое якобы оправданно любовью, может привести к непоправимым последствиям, которые потом выльются в большую беду и предательство. В первую очередь перед самим собой.
Монолог прощания главной героини в конце книги заставил меня плакать. Так жизненно и без прикрас все было написано. Так больно и грустно, но при этом с нотками возрождения к жизни. Как и все в этой книге. Что бы ни случилось, каждый может найти внутреннее равновесие с самим собой и прийти к естественному и гармоничному состоянию. Стоит только захотеть и открыться этому чувству.
Эта история навсегда останется у меня в сердце. И нескоро забудется. Она снова открывает глаза на нашу бренность бытия и помогает влюбиться в свою жизнь еще больше. Ведь мы у себя одни. И только собственными руками куем наше счастье.
И небольшое послесловие. Спасибо автору за такое многообразие рас и особенно за авуров. Эти существа теперь моя любовная любовь.",0
751,"Императорский отбор невест - это не только возможность стать женой императора, но и шанс для всего рода занять более высокое положение в обществе, даже если невеста не станет победительницей. Семья Вонс очень хотела подняться повыше, только вот единственную дочь жалко, ведь на отборе опасно, мало того, что конкурентки могут навредить, так еще и ауру императора не каждый выдержит, поэтому они шантажом заставляют поехать Эмилию, которую приютили в детстве. Теперь Эми необходимо занять 25 место из 49, иначе могут пострадать дорогие ей люди. Началась книга очень даже неплохо. Главная героиня принимает предложение, от которого нельзя отказаться, и отправляется на отбор, который проходит в академии магии. Как можно понять, Эми и остальным участницам предстоит не только участвовать в отборе, но и учиться, не понятно правда зачем. Но главную героиню это радует, ведь у нее не было возможности нормально обучаться магии, а тут лекции и практические занятия! Сначала мне действительно нравилось, задания на отборе были вполне адекватны, без всяких там вышиваний крестиком, порадовало, что в некоторых заданиях девушкам нужно было показать себя, а в некоторых от них уже ничего не зависело, где-то задания были легче легкого, где-то посложнее. Все это очень гармонично переплеталось с академической частью, невесты ходили на занятия, пытались даже зелья варить, обживались в общежитии. Конечно же, на протяжении всего отбора не обошлось и без каверз, ведь как же это не попытаться устранить соперниц? И далеко не все, что делали невесты было невинным и безопасным. Параллельно с этим развивается линия о тайне прошлого главной героини. Эми ничего не помнит о своем детстве, кроме имени, а на плече у нее есть странная магическая татуировка, которая была с ней всю жизнь. Зато вот император явно знает о ней что-то, чего не знает ни она, ни приютившая ее семья Вонсов. Кто же такая Эмилия мне было очень интересно, какие только идеи у меня в голове не возникали! Император все ходил вокруг и интриговал, в общем, я ждала чего-то чуть ли не феерического. Повторюсь, сначала мне действительно нравилось, где-то две трети книги прошли просто на ура. Интрига с татуировкой, отбор, вполне адекватная главная героиня, милейшие домовята, очаровательная и ужасно добрая подружка, да и император. С ним, кстати, не все так просто, интрига тут, конечно, никакая, но идея скрыть императора под личиной мне понравилась, хоть она и не нова. Все это было где-то весело, где-то мило, где-то даже волноваться хотелось за героев.  Но потом как-то неуловимо все изменилось, я начала ловить себя на том, что смеюсь с диалогов, и не потому что они смешные, а потому что невероятно тупые. Поведение главных героев начало вызывать недоумение, вполне адекватные Эми и Рэй начали вести себя как-то дико, начались непонятные истерики, появились странные реакции. А уж эти попытки понять, что же там такое между ними происходит, вообще что-то с чем-то. То, что главная героиня здраво рассуждала о том, что такая как она не может быть рядом с императором - похвально, но вот остальное откровенно странно. Эми ведет себя с императором так, будто это действительно какой-то мальчишка-студент! Она дерзит, хамит, играет с ним, и пусть он сам начал это, но он, в конце концов, император и имеет право, тогда как она должна была хоть изредка вспоминать, кто он такой. Нет, Эми-то вспоминала, но уже после того, как что-нибудь сделает или ляпнет.  А любовная линия? Что за напыщенные диалоги? Что за странные сцены ревности? Такое все наигранное! И это не говоря уже о стремительности развития отношений, но тут хотя бы чуть-чуть все объяснили. Да, феерической развязки с тайной прошлого Эми я дождалась. Идея, конечно, интересная и весьма оригинальная, но для меня все это выглядело слишком не к месту, не вписалась у меня такая тайна в историю. Это слишком уж выделялось на фоне всего остального, и не в хорошем смысле, это было нелепо, для меня, по крайней мере. Автор что-то перемудрила совсем. В итоге феерический поворот мне вообще не понравился, вот никак. А так все хорошо начиналось! Отношение к последним главам у меня тоже неоднозначное. Ведь после отбора и свадьбы императора вдруг начались военные действия с соседним государством. Нет, про то, что там не все гладко, говорилось на протяжении всей книги, но как-то я не ожидала, что император и его новоиспеченная супруга соберутся на войну. Это конечно снова вышло оригинально, но... Как-то вот, чего вообще происходит в этой книге? И что произошло с первым магом в конце книги? Дикость какая-то, откуда это, зачем это? В общем и целом, книга неплохая, но мы с ней не сошлись. Особенно грустно, что до определенного момента мне действительно нравилось, не шедевр, конечно, но хорошо же было! Книжная страна, Словарный дождьКнижный винегрет, Готовим мороженоеКлуб РиФ, Академия РиФ. Десятый семестр",0
752,"А зачем мстить кому - то, если семья её умерла? Что значит это? Это теперь в тренде получается? Поступать в школу ассисов, чтобы мстить? Кто так учит? Неужели нет другого подхода подойти к этому? Нужны факты, нужны доказательства. Нужно во всём глубоко разобраться. А девушка эта выбрала лёгкий путь, я считаю. Нет я не осуждаю. На её бы месте всё бы так поступили. Но нужно мне кажется иногда мыслить по - другому, что - то отбросить",0
753,"Это первый опубликованный роман автора, который мгновенно стал бестселлером и был экранизирован. И какой же милой вышла книга! Наивной, нежной, лёгкой. Если бы надо было описать её одним словом, я бы выбрала слово ""вдохновение"".Книга небольшая, аудио вариант длится всего 5 часов. Это романтическая проза. Я редко читаю произведения этого жанра, но иногда хочется.",0
754,"Роман-антиутопия, написанный в 1929 г., как бы предвосхитил и ""Мы"" Замятина, и ""О, дивный, новый мир"" Хаксли, и ""1984"" Оруэлла. Но не предвосхитил все же, так как был впервые напечатан только в 1971 г., поэтому никто из антиутопистов не мог слямзить идеи из этого Дома. А ""Мы"" так и вообще в 1920 г. написан, так что кто у кого что слямзил, это еще вопрос. Подозреваю, что никто ни у кого - просто этими идеями был густо напитан воздух 1920-30-х годов. В это время повсеместно рушилось старое и нарождалось непонятное новое, небывалое новое. И писатели, как чуткие барометры общественной погоды, дружно писали разными словами и образами об одном и том же. И было оно, это одно и то же, безвидно и темно, и уже никакой дух божий не летал над водами Хаоса - бог был изгнан из этого мира... Роман начинается с белых стен, бесконечной лестницы, безжизненного ровного света и бесконечного багрового ковра на ступеньках лестницы. По ней вынужден идти-брести Некто - он пока сам не знает, кто он. Он не знает вообще ничего, у него нет памяти - он проснулся на этой лестнице и ничего не знает и не понимает.  Но выбора нет: либо идти по лестнице, либо не идти и сдохнуть на ней - там нет никого, абсолютно. Постепенно выясняется, что он - Петр Брок, частный сыщик, находится он в Муллер-доме. Его задача - выяснить, что это такое и кто такой сам Огисфер Муллер (и по возможности убить его). Муллер вызывает обеспокоенность всего мира тем, что он завладел всеми рудниками по добыче солиума. Это вещество поистине волшебное, крошечка его способна горы своротить (в буквальном смысле), это и строительное вещество, и топливо, и драгоценность - в общем, оно - всё. Муллер-дом построен из этого самого солиума и он постоянно строится и строится. Его ослепшие строители (никто не выдерживает долго блеск солиума) содержатся на нескольких десятках этажей на положении то ли узников, то ли рабов. Впрочем, еще не ослепшие содержатся не лучше - Муллер-дом - это слепок общества, только в концентрированном выражении. В бесконечных блужданиях Брока по этажам мы любуемся на все эти гадости - очаровательное зрелище. Серпентарий по сравнению с ним просто кукольный домик...",0
755,"На мой взгляд, это очень полезная книга, потому что прочитав её, многие перестанут хотеть иммигрировать в США. В ней описана жизнь простой семьи из Пуэрто Рико, которая живёт в Нью Йорке. Десять лет назад в семье произошла трагедия - из школы не вернулась 13-летняя средняя дочь Рути. Девочку так и не нашли. Никто не знал, сбежала ли она их дома сама, или с ней что-то случилось. В-общем-то от семьи осталась только мать и две теперь уже взрослые дочери, потому что отец тоже скончался. И вот спустя много лет, просматривая какое-то трэшовое  риалити-шоу по телевизору, дочери считают, что нашли пропавшую сестру, ибо одна из участница один в один на неё похожа, даже родимое пятно под глазом такое же. Откровенно говоря, мне книга не понравилась, ибо было непонятно, зачем она вообще написана. Она рассказывает о сером и бессмысленном существовании целой прослойки людей в США, но не имеет какого-то эмоционального окраса. Как-будто это нормально, что эти люди всю жизнь работают за минимальную нищенскую заплату, что никогда не выезжают (и не хотят выезжать) за пределы своего района. Что все их развлечения состоят из просмотра телевидения и походов в церковь. Короткая поездка в Бостон рассматривается семьей Рамирез как нечто крайне необычное. Женщины в книге ведут себя так, будто постоянно ожидают физической драки (а также часто и охотно в неё вступают). Хуже того, женщины постоянно подвергаются сексуальному и физическому насилию со стороны своих соседей и близких родственников, и никто не обращает на это внимания. Никому ни до кого нет дела. Полиция даже не особо старалась найти Рути. Отец семейства умирает от болезни сердца вскоре после исчезновения Рути. Автор говорит, что он умер от разбитого сердца, потому что кто-то из соседей подумал, что он мог иметь какое-то отношение к исчезновению Рути. Выходит, мнение соседей причиняло ему больше боли, чем исчезновение собственного ребенка? Книга угнетает своей безнадёжностью, потому что в ней взят такой тон, что так жить нормально. В конце книги мы всё же узнаём, что случилось с Рути. Это было, конечно, вполне предсказуемо. Простой выход для автора. 8-)",0
756,"Кардиограмма моих эмоций, после прочтения книг Дианы Уинн Джонс, если бы была возможность такую нарисовать, напоминала бы петли американских горок. Сначала бы шёл крутой и резко-восторженный вертикальный взлёт вверх от первой книги, от «Ходячего замка». Потом следовало бы крутое пике и такое же резкое падение вниз - разочарование от «Воздушного замка». И вот, третья книга - ровная полоса точно посередине графика. И хоть на фоне провала второй части это и может выглядеть как отличный результат, но на фоне великолепия первой части это всё ещё, увы, слишком посредственно. У книги точно есть один большой плюс - было очень приятно снова встретиться со старыми и любимыми героями: Софи, Хаулом и Кальцифером. Всё же любовь к ним, видимо, останется со мной навсегда. И эта любовь сильна до такой степени, что если мне потребуется назвать главных героев «Дома с характером», то я тут же нагло назову именно их имена, а вовсе не Чармейн и Ко. Что касается истории дома дедушки Норланда, его внучки, собачки и прочих действующих лиц - она довольно динамичная и интересная. Описание дома, как всегда, на высоте, хотелось бы оказаться там и увидеть всё собственными глазами. Ну или хотя бы увидеть полнометражный мультфильм, отрисованный Миядзаки. Читая книгу, я упорно пыталась представлять и оживлять себе всё происходящее в воображении именно в его характерной анимационной манере. Есть шанс, что это добавило истории немного уюта и обаяния, без этого, возможно оценка была бы на целый балл меньше. Почему - пару раз во время чтения я оказывалась в состоянии некоторого шока. Дальше будут спойлеры!  Меня ошеломил эпизод обсуждения достоинства Потеряшки, которое Питер предположительно мог ""ущемить"". Увидеть такое в детской книге было довольно неожиданно. Так же было сильно не по себе при обсуждении лаббоков и того как они откладывают яйца в живых людей. Женщины после этого рожают их детёнышей, а мужчины просто умирают мучительной смертью от того, что их разрывают изнутри. Возрастное ограничение книги 12+, но я сильно сомневаюсь, что в 12 лет могла бы адекватно представить себе подобное и не словить лёгкое ПТСР. Ну и так, по мелочи - как можно было с самого начала проникнуться симпатией к Чармейн после того, как в момент знакомства нам представили её смахивающей крошки с книги жирным пирожком? Безнадёжно испорченное первое впечатление для любого любителя чтения и книг.Итог - книга хорошая, прочитать её можно. Но с «Ходячим замком» она точно никак не сравнится, и она точно вряд ли сможет дать хоть что-то существенное в плане продолжения этой истории. Не думаю, что те, кто не будут читать эту книгу, очень много упустят или потеряют.  ",1
757,,0
758,"Прежде всего, на мой взгляд, книга началась очень неудачным решением ""вспомнить все"". Если правильно сделать напоминание о том, что было раньше - это будет уместным. Тем более, если разница между книгами большая. Но в этом случае все, совсем, не так. Автор слишком много времени уделила всему, что было и с их родителями, и с ними в первой книге. И сделала это сухим простым тоном(для сравнения, следующая книга начинается с воспоминаний но уложено в меньший промежуток и, немного, под другим восприятием, отчего было не особо интересно но воспринималось нормально, просто как часть повествования, а не ""неинтересные флешбеки""). Такое начало подпортило первое впечатление, но не оно заставило поставить оценку 3 этой книге. Вторая книга, от лица другого брата, называемого мудрецом, рассказывает о большом приключении оного с целью спасти девушку из лап злодея.
На протяжении своего пути, протагонист/брат встречает разных персонажей, преодолевает разные магические, и не очень, препятствия, проходит разные, не похожие друг на друга, местности. Нам показывают ""новый Мир за горами"" еще глубже. Ну и все такое прочее, что присуще таким основательным приключениям. Можно сказать, что по своей структуре/в целом, история выдерживает классическое фэнтези приключение в сеттинге света против тьмы. Просто из-за того, что одна книга из серии - тут больше внимания уделяется именно брату и его цели путешествия.
Казалось бы, отлично, ты жаловался до этого, что не хватает насыщенности, так вон оно, круто же? ...Да... и нет. А нет, потому что эта насыщенность какая-то поверхностная... детская.
Если опустить условности, то это путешествие мне, периодически, напоминало <Джуманджи>>: Все такое же интересное, необычное, всюду встречаются, какие-то, не особо понятные персонажи(даже в рамках ""ну это же фэнтези"", потому что что бы это было интересно, нужно лучше понимать то, что тебе подают, а не просто пару раз упоминания о том, что эти ребята водные, а те земляные, все). Очень многое вокруг пытается тебя обмануть и/или убить. Но, при, этом особой опасности Я не ощущал от рассказа от слова совсем. Вы, когда-нибудь, смотрели старые фэнтези фильмы канала <Холмарк>>? Классические старые детские сказки про рыцарей, или Мерлина, или принцесс? ...вся книга, при всех попытках рассказать о надвигающейся на свет тьму, похожа именно на такую сказку, а не полу-темное-фентези. И Я бы, наверное, все равно поставил бы 4, просто с пометкой, что это будет интереснее детям, чем мне... но есть три момента, которые мне сильно надоели. Во-первых то, что протагонист постоянно ""очень удачно"" получал, так называемые, ""рояли из кустов"". То ему слова магические, внезапно, в голову приходят(вроде как меч нашептал), то в последний момент спасается еще какой-то ""неслучайной случайностью"". То он чуть напряг свою волю, и смог преодолеть сильную магию тьмы, что бы связаться с тем, с кем хотел. Да, у них есть некая связь, которая питает их, частично, магией... но в этой книге, в определенный момент, это выглядело как ""всепобеждающая сила трех Зачарованных"" блин.
Во-вторых, Главный злодей книги... хоспаде... это просто писец... насколько же он примитивный, клишированный, поверхностный и не интересный. Нет, сама основа нормальная, неоригинальная, но нормальная(власть, сила и т.п.), но как же скудно он проработан и подан. Поведение, манеры, фразы... и неотъемлемая часть каждого третьесортного злодея - СМЕХ! Долбанные злодейские смешки. Это было сущим разочарованием. Да любой прихвостень колдаров был интересней чем то, что предстало перед читателем в этой книге(вот уж точно детская книга, что бы ребенок ТОЧНО! знал, что этот дядя злодей).
Ну и в-третьих, стиль повествования... Я от него устал. Он какой-то наигранный. Что-то вроде ""вот он взял в руки меч, и посмотрел он на этот меч, а на нем руны огненные проявились, и восхвалил он это мгновение"". Я утрирую, но суть такая, просто по другому не смогу нормально объяснить, что имею ввиду.
В итоге, Я для себя решил, что добью третью книгу об этой троице, потому что, в целом, неплохо и интересна сама история, и хочется закрыть ее, а не оставлять ""висячий финал"". Но дальше с этим автором знакомится не намерен.",0
